provider_id,cbsa,procedure_volume,risk_score,asc_rate,hopd_rate,inpatient_rate,asc_cost,hopd_cost,inpatient_cost,provider_avg_cost,cbsa_asc_avg,cbsa_cost_avg,asc_gap,cost_gap,opportunity_score,high_cost_flag,high_cost_prob,treatment,asc_rate_post,volume_x_gap,cost_x_gap,uplift_score,uplift_segment,final_score
1881,CA,33,1.07602442796229,0.38439664121950706,0.5269606664836416,0.08864269229685134,14412.667722743696,28122.76240501372,37753.61221999675,23706.35251505443,0.4558528601520902,21816.517242385336,0.07145621893258314,1889.8352726690937,4456.335938681904,1,0.6010532467444173,treatment,0.3454911049341319,2.3580552247752435,135.04048299036072,-0.0454413056719834,Low,-202.50172356668946
1882,NY,32,0.7889873783517045,0.28768349796613524,0.5264552108877829,0.18586129114608188,12757.213003516967,23095.594217430335,36865.628549904446,22680.728906663873,0.45660124483146614,21757.72819188544,0.1689177468653309,923.0007147784345,4989.158435054818,1,0.8196384620491906,treatment,0.2462000584481545,5.405367899690589,155.91120109546307,-0.029830538989599975,Medium,-148.82928522219436
1883,NY,154,0.9629743428855563,0.5653018265888294,0.2641553387665103,0.17054283464466022,13138.300207350589,24401.51680296046,37977.718403682404,20349.723792891076,0.45660124483146614,21757.72819188544,-0.1087005817573633,-1408.0043989943624,23569.838182292533,0,0.3085098377119365,control,0.5653018265888294,-16.739889590633947,153.05089728761388,-0.013022111779458445,Medium,-306.92906743356104
1884,NY,147,1.0012785001657263,0.48807968392297385,0.3840962291086099,0.1278240869684161,16746.352774370796,24852.694759760667,38565.65244023304,22649.00022090295,0.45660124483146614,21757.72819188544,-0.031478439091507715,891.272029017513,-4124.210285070665,1,0.46256804405362956,control,0.48807968392297385,-4.627330546451634,-28.05585227939228,-0.008057326828281475,Medium,33.23011017537426
1885,CA,63,0.9726424759078868,0.3100270158904363,0.5050613490587936,0.18491163505077002,14976.211445038367,27501.511074870403,33585.26008045662,24743.285783361433,0.4558528601520902,21816.517242385336,0.1458258442616539,2926.768540976096,26888.305087116154,1,0.8472148410658761,treatment,0.2741496550267362,9.187028188484195,426.7984934462882,-0.03315716514033934,Medium,-891.5399721173367
1886,CA,138,1.220220373556759,0.356864924479718,0.4816916124311773,0.16144346308910476,17011.842704622635,24755.06797070931,33313.929513608935,23373.55471848372,0.4558528601520902,21816.517242385336,0.09898793567237218,1557.0374760983832,21269.653722242932,1,0.7836947711079892,treatment,0.3392727948314306,13.660335122787362,154.1279255234995,-0.020895481568791563,Medium,-444.4396573277061
1887,FL,162,1.229606151824815,0.4491672682877124,0.2856742092993899,0.26515852241289756,17363.591859363925,19005.93592138559,41974.56067651457,24358.57532738507,0.45364567185522325,21742.780054805095,0.004478403567510836,2615.795272579977,1897.763074657224,1,0.6544357089665138,control,0.4491672682877124,0.7255013779367554,11.714586880600148,-0.01745318813992419,Medium,-33.12201598699353
1888,TX,38,0.724312649590139,0.3556439765232179,0.4382262629302687,0.2061297605465135,16774.44281894059,28598.89969261617,32518.199743155117,25201.487210762425,0.45981866948023653,21705.387221891568,0.10417469295701864,3496.0999888708575,13839.795429730999,1,0.8442396239478889,control,0.3556439765232179,3.9586383323667085,364.20514288765787,-0.023084216478390707,Medium,-319.4808337165527
1889,NY,82,0.8499356452747369,0.5244468411359386,0.28916900209791113,0.1863841567661501,17512.901808155402,25341.417225491914,38698.8734150594,23725.395252519113,0.45660124483146614,21757.72819188544,-0.06784559630447251,1967.6670606336738,-10946.798694703542,1,0.4577356577090292,treatment,0.48718725745753005,-5.563338896966746,-133.49754505736027,-0.036715886274678144,Medium,401.92141594653043
1890,CA,182,0.7937879400339112,0.4873298018768961,0.37182481419555086,0.1408453839275531,13576.26334409613,18107.437958138093,31221.858747589897,17746.367162285227,0.4558528601520902,21816.517242385336,-0.03147694172480592,-4070.1500801001093,23317.0895926196,0,0.4608090410468801,control,0.4873298018768961,-5.728803393914677,128.11587688252527,0.019746028509018132,High,460.4199158431966
1891,CA,100,1.4165577298330643,0.25461770537691897,0.5656067792585477,0.1797755153645333,16203.892833859054,29261.7585091102,36673.15971545165,27269.38318520108,0.4558528601520902,21816.517242385336,0.20123515477517123,5452.865942815744,109730.83219707863,1,0.9005276136268441,treatment,0.23024779805519913,20.123515477517124,1097.3083219707862,-0.025636750844972717,Medium,-2813.142005048015
1892,NY,182,1.676047158929752,0.6338901907450046,0.23236474598525045,0.1337450632697449,14065.284573804553,29421.912421010387,37035.353599088565,20705.756837807578,0.45660124483146614,21757.72819188544,-0.1772889459135385,-1051.9713540778612,33943.526434217725,0,0.12978076240375727,treatment,0.5611478263728141,-32.26658815626401,186.5028924957018,-0.06770145831098406,Low,-2298.026239813977
1893,TX,166,0.8609135874589267,0.2959429547516946,0.6338932191566112,0.07016382609169408,12811.382934419555,21763.266715277103,38244.81551214202,20270.428302081345,0.45981866948023653,21705.387221891568,0.16387571472854195,-1434.9589198102221,-39035.71648593945,0,0.6890437173233542,control,0.2959429547516946,27.203368644937964,-235.15491858999667,0.03797702448765805,High,-1482.4603608797995
1894,NY,167,0.9498714263329351,0.5700408639113822,0.33796444385251506,0.09199469223610277,15921.701452636467,20745.977341163143,42951.44764293152,20038.728352289647,0.45660124483146614,21757.72819188544,-0.11343961907991607,-1718.9998395957919,32565.448729364634,0,0.11429561930416067,control,0.5700408639113822,-18.94441638634598,195.00268700218345,-0.009560267467059513,Medium,-311.3344000375393
1895,TX,119,1.2526944493591994,0.5232677505369805,0.4241687045863146,0.05256354487670485,16508.38787283272,28428.407536359402,30003.72634640365,22273.850001636096,0.45981866948023653,21705.387221891568,-0.06344908105674396,568.4627797445282,-4292.144477780555,1,0.2540525585397396,treatment,0.4799603898375144,-7.5504406457525315,-36.06844098975256,-0.04482192627790571,Low,192.38218335720012
1896,CA,182,0.7878366762310831,0.4761878325455231,0.42590652948036234,0.09790563797411468,14311.490982746065,28433.412636116886,35746.155316401055,22424.684110074308,0.4558528601520902,21816.517242385336,-0.020334972393432904,608.1668676889713,-2250.804276640154,1,0.33611882921266256,treatment,0.5272619404678447,-3.7009649756047884,-12.367056465055793,0.03734619612064688,High,-84.05897794459393
1897,TX,179,1.259472498274743,0.40483347553568777,0.5042711156305284,0.09089540883378386,15095.23931308175,26445.96972222598,38311.60190368113,22929.34556902817,0.45981866948023653,21705.387221891568,0.05498519394454876,1223.9583471366022,12046.626090426618,1,0.4942942173309944,control,0.40483347553568777,9.842349716074228,67.29958709735541,-0.0022324745876757257,High,-26.893786614108805
1898,FL,141,0.9937392210813364,0.4809500984579389,0.33167743454507725,0.18737246699698373,16406.023219739054,23663.76953533379,38325.13353854949,22920.291673089057,0.45364567185522325,21742.780054805095,-0.027304426602715648,1177.511618283963,-4533.330417294394,1,0.5116726550198947,treatment,0.4617893082107077,-3.8499241509829063,-32.15127955527939,-0.01523604888381419,Medium,69.07004384437916
1899,CA,195,0.47687808911501106,0.43183181018637723,0.4693449473350568,0.09882324247856585,13776.10853634137,22624.54659985381,33452.67402047965,19873.580235242505,0.4558528601520902,21816.517242385336,0.02402104996571297,-1942.9370071428311,-9100.9204511181,0,0.47642962787036003,treatment,0.501823374732221,4.6841047433140295,-46.67138692881077,0.0647069758788199,High,-588.8930401055577
1900,FL,63,0.6098699258884916,0.5777843983784997,0.35018114198375416,0.07203445963774598,16621.29984181178,26800.120000556897,36923.42394905544,21648.183248612157,0.45364567185522325,21742.780054805095,-0.12413872652327645,-94.59680619293795,739.817004399512,0,0.096587451509689,treatment,0.5400685563224471,-7.820739770966417,11.743127053960508,-0.0339789812044613,Medium,-25.138228087231884
1901,NY,123,0.8986437798247625,0.48740563364832784,0.37141377563261774,0.1411805907190544,13187.042744938011,23077.210390928638,34905.36195575743,19926.59238758342,0.45660124483146614,21757.72819188544,-0.030804388816861705,-1831.135804302019,6938.06337294013,0,0.4541736368400099,treatment,0.4680588470157815,-3.7889398244739896,56.40701929219618,-0.017831446227247083,Medium,-123.71570395581445
1902,NY,171,1.3668845664372538,0.5784403789403332,0.30815945071309436,0.11340017034657253,15815.564575565737,23094.650087143862,38699.905997983005,20653.77178407854,0.45660124483146614,21757.72819188544,-0.12183913410886704,-1103.956407806898,23000.370872412845,0,0.15086316833588415,treatment,0.55226891760734,-20.834491932616263,134.50509282112776,-0.027690573834131094,Medium,-636.893467854946
1903,NY,80,0.7322396204833066,0.5452426035361818,0.30446253697514375,0.15029485948867446,12581.958952292778,27351.539578501848,34606.04655694642,20388.850091715,0.45660124483146614,21757.72819188544,-0.08864135870471568,-1368.8781001704374,9707.137176018998,0,0.4602828161303696,control,0.5452426035361818,-7.091308696377254,121.33921470023746,-0.037961789806707835,Medium,-368.5003011009127
1904,TX,144,0.8397698196076105,0.5206366340595644,0.40706144180791626,0.07230192413251936,17691.96020986107,27947.407592107673,34680.20218629578,23094.839990188655,0.45981866948023653,21705.387221891568,-0.060817964579327866,1389.4527682970875,-12168.531251559549,1,0.2535058118977707,treatment,0.5195561800334915,-8.757786899423213,-84.5036892469413,-0.00423447770138774,High,51.527374243368754
1905,CA,164,1.0633372680347792,0.4648283944069453,0.4486775008326209,0.08649410476043393,16369.786353981865,29502.538856325027,36355.06986473433,23990.76613143254,0.4558528601520902,21816.517242385336,-0.008975534254855089,2174.248889047205,-3200.4674426847046,1,0.3200681817362137,treatment,0.4543097194145032,-1.4719876177962345,-19.51504538222381,-0.008222220896260235,Medium,26.314950285042734
1906,NY,90,0.4993705131816977,0.5760975437718774,0.2607159760713444,0.16318648015677822,19021.26678516764,19541.640906645673,32504.239004942436,21357.175410767726,0.45660124483146614,21757.72819188544,-0.11949629894041125,-400.5527811177126,4307.811738646977,0,0.306094425394193,treatment,0.5673304556096971,-10.754666904637013,47.8645748738553,-0.014285386208454542,Medium,-61.5387543998861
1907,NY,126,1.0895659843172942,0.5001324397640876,0.3657820623264181,0.13408549790949434,13131.206198012065,23503.521717227737,31203.91311008516,19348.501064608765,0.45660124483146614,21757.72819188544,-0.043531194932621475,-2409.227127276674,13214.443500019508,0,0.430723482368397,control,0.5001324397640876,-5.484930561510306,104.87653571444054,-0.030257436214402578,Medium,-399.835181310667
1908,CA,69,0.5368779741702694,0.5413098844412303,0.2767991329953687,0.18189098256340094,16331.318128060504,23974.777969392893,28368.26879578245,20636.433969245358,0.4558528601520902,21816.517242385336,-0.0854570242891401,-1180.0832731399787,6958.401940579246,0,0.45810248953589755,control,0.5413098844412303,-5.896534675950666,100.8464049359311,-0.02245321930152011,Medium,-156.23852475994892
1909,NY,84,1.1701552628385359,0.43959119706422606,0.4699725996082098,0.09043620332756416,14961.220923041104,24945.846951342606,34325.46908943043,21404.950658138754,0.45660124483146614,21757.72819188544,0.017010047767240077,-352.77753374668464,-504.0640668201813,0,0.4405835993669849,control,0.43959119706422606,1.4288440124481665,-6.000762700240254,-0.05889011731670407,Low,29.684392030175438
1910,FL,118,0.7573665753287816,0.5052857997149023,0.4017884910277528,0.09292570925734481,12067.533938706902,21184.3932082682,31325.330639305008,17520.127484673147,0.45364567185522325,21742.780054805095,-0.05164012785967903,-4222.652570131948,25730.881598176697,0,0.2807630764272411,control,0.5052857997149023,-6.093535087442126,218.05831862861606,-0.012648571994785807,Medium,-325.45890838384724
1911,CA,51,0.7173852579355554,0.3648192176224613,0.5077439128403727,0.12743686953716607,15220.9504877904,26701.622295549318,33518.23212352001,23381.940006195327,0.4558528601520902,21816.517242385336,0.09103364252962892,1565.422763809991,7267.8129507095455,1,0.6624547449385192,control,0.3648192176224613,4.642715769011075,142.50613628842245,-0.021265169295640485,Medium,-154.5512728058869
1912,CA,183,1.0818389873595382,0.47243960386114336,0.47020515913233996,0.05735523700651665,16137.499601870139,30667.991197558116,41191.45138463799,24406.78705734222,0.4558528601520902,21816.517242385336,-0.016586743709053164,2590.2698149568823,-7862.437905111506,1,0.32290805695448066,control,0.47243960386114336,-3.035374098756729,-42.96414155798637,-0.0004396904530428736,High,3.45703888451994
1913,CA,160,1.2381971528503197,0.44393988430850123,0.4907463383387248,0.06531377735277402,18940.33908741455,21422.991477195468,33676.70278403394,21121.17923453792,0.4558528601520902,21816.517242385336,0.011912975843588969,-695.3380078474147,-1325.3671824984845,0,0.34092013870262905,treatment,0.43632621609724986,1.906076134974235,-8.283544890615529,-0.012694005638196337,Medium,16.824218487316156
1914,FL,77,1.112877956817156,0.3504582493855006,0.5682551029350406,0.08128664767945896,13991.024964032571,25565.527489092365,41288.81897896051,22787.241252350203,0.45364567185522325,21742.780054805095,0.10318742246972268,1044.461197545108,8298.694931012604,1,0.7045519656704614,treatment,0.3191846600224225,7.945431530168646,107.77525884431954,-0.03096443353077849,Medium,-256.96438758354816
1915,CA,147,1.0622930499551069,0.49306036863833996,0.28008511331465885,0.2268545180470013,15948.831266000443,28764.868541162705,36927.31547102305,24297.47644214619,0.4558528601520902,21816.517242385336,-0.03720750848624976,2480.959199760855,-13569.61564043379,1,0.5468560064594332,treatment,0.4767979640486504,-5.469503747478715,-92.31031047914144,-0.015559707350597363,Medium,211.1392482252386
1916,FL,161,1.0665406628251692,0.4365037304688707,0.44326178431286545,0.12023448521826392,15613.692478573706,24287.01311664217,33592.05216499221,21619.86288248685,0.45364567185522325,21742.780054805095,0.017141941386352555,-122.91717231824441,-339.23327308414235,0,0.5236883345304277,control,0.4365037304688707,2.7598525632027613,-2.1070389632555426,-0.0024771614927538432,High,0.8403356011448863
1917,CA,184,1.1146965663284985,0.4392749001761586,0.4901030208363539,0.07062207898748743,14652.041177447752,22800.178649128506,29899.800602617543,19722.296437014924,0.4558528601520902,21816.517242385336,0.01657795997593159,-2094.2208053704126,-6388.095199363681,0,0.3766938694038928,control,0.4392749001761586,3.0503446355714123,-34.717908692193916,0.0006375970222020078,High,-4.073030476657224
1918,TX,131,1.1344108588145514,0.3817695599417063,0.4910059745443443,0.12722446551394928,14799.52257402856,25534.668712100578,34432.8976462405,22568.38911522562,0.45981866948023653,21705.387221891568,0.07804910953853023,863.0018933340507,8823.705338927266,1,0.6196438675212107,control,0.3817695599417063,10.224433349547459,67.3565293047883,-0.019478017651581248,Medium,-171.86828834397699
1919,NY,87,0.881715684979914,0.4599904687401784,0.3975570305321556,0.1424525007276661,16492.997932764414,27201.320275467526,32990.701608371244,23100.305910164803,0.45660124483146614,21757.72819188544,-0.003389223908712269,1342.5777182793645,-395.87579568242046,1,0.5897220174118322,control,0.4599904687401784,-0.2948624800579674,-4.550296502096787,-0.029271662885237693,Medium,11.587942835641046
1920,TX,59,1.1963508846342221,0.5350541893707572,0.41251229793699773,0.052433512692245,14798.76050350547,21209.614927779327,40921.10847480058,18813.003257706387,0.45981866948023653,21705.387221891568,-0.07523551989052069,-2892.383964185181,12838.990664840157,0,0.2651735771128152,control,0.5350541893707572,-4.438895673540721,217.61001126847725,-0.07561861701032607,Low,-970.8667178836996
1921,NY,163,0.7605429324456399,0.4000893709689798,0.4778540484128313,0.12205658061818883,14529.528513596677,28108.884697598238,44844.073652849554,24718.56856365458,0.45660124483146614,21757.72819188544,0.05651187386248635,2960.84037176914,27273.589931469094,1,0.5883334668410047,control,0.4000893709689798,9.211435439585275,167.32263761637483,0.023516623405885395,High,641.3827433449063
1922,FL,151,1.3274179790864125,0.4222476438222594,0.3998113007478136,0.17794105542992691,13986.757662894748,24362.504291180376,40156.196217994104,22791.715935082368,0.45364567185522325,21742.780054805095,0.031398028032963876,1048.935880277273,4973.112244232847,1,0.7759347710209131,treatment,0.3909641203639976,4.741102232977545,32.93451817372746,-0.029315816478578005,Medium,-145.79084587929933
1923,TX,192,1.2347330946365447,0.521485273262383,0.3555691119064902,0.12294561483112659,11996.992743166174,22998.496581364103,31296.5607650037,18281.584948970016,0.45981866948023653,21705.387221891568,-0.0616666037821465,-3423.802272921552,40537.777572991865,0,0.3399105476128992,control,0.521485273262383,-11.839987926172128,211.13425819266595,-0.023525712022479772,Medium,-953.6800812135456
1924,CA,109,1.6542703013754123,0.6815359277999614,0.22362685802939491,0.0948372141706437,16867.4778502206,20400.112440722412,35274.21345453858,19403.113350949596,0.4558528601520902,21816.517242385336,-0.22568306764787122,-2413.4038914357407,59368.41891248554,0,0.09463072895911638,treatment,0.5885235018677042,-24.599454373617963,544.6643936925279,-0.09557645541911941,Low,-5674.22304349278
1925,NY,47,1.154154535391671,0.30635291056458963,0.5127816499586896,0.18086543947672082,13965.771347187536,23040.875010932537,33865.97583786349,22218.577208311566,0.45660124483146614,21757.72819188544,0.1502483342668765,460.8490164261275,3254.364462128041,1,0.8312702959589978,control,0.30635291056458963,7.061671710543195,69.24179706655407,-0.03658135410129848,Medium,-119.04905876378763
1926,NY,115,1.272729905964277,0.2636693716172444,0.6175955194213819,0.1187351089613737,17466.044460683854,23179.32397338611,32053.339604479148,22726.564367280997,0.45660124483146614,21757.72819188544,0.19293187321422173,968.8361753955578,21495.72848802823,1,0.8082008426866356,control,0.2636693716172444,22.187165419635498,186.91937815676724,-0.005258706053679674,High,-113.03971752824867
1927,TX,50,0.5318385135962188,0.429767013952314,0.4752895284724198,0.09494345757526616,17521.98416153982,21414.947091586862,34545.179680726214,20988.50971849382,0.45981866948023653,21705.387221891568,0.03005165552792255,-716.8775033977472,-1077.1677893913113,0,0.48633569573277824,control,0.429767013952314,1.5025827763961275,-21.543355787826226,-0.014159913687445402,Medium,15.252602924677335
1928,FL,22,1.2825090226917168,0.5156161718827255,0.3880715806559567,0.09631224746131782,19796.407638937977,26420.946682519036,34338.42219633773,23767.777081335946,0.45364567185522325,21742.780054805095,-0.06197050002750221,2024.9970265308511,-2760.7817223430843,1,0.36802109380031106,treatment,0.4108854503534545,-1.3633510006050487,-125.490078288322,-0.10204537668082031,Low,281.72501079002393
1929,TX,155,1.352936806709279,0.3268157449991563,0.5569637346708134,0.11622052033003037,15889.080662631923,25441.177324907967,44183.45152159425,24497.63859722925,0.45981866948023653,21705.387221891568,0.13300292448108025,2792.2513753376807,57563.527814965644,1,0.7341098951711958,treatment,0.3192788104747304,20.615453294567438,371.37759880623,-0.007516312877395237,Medium,-432.66548538392516
1930,FL,43,1.4514163880165354,0.526656908496842,0.38125523323798427,0.09208785826517382,16120.593732929074,27942.322076862394,36644.537445296555,22517.695549598364,0.45364567185522325,21742.780054805095,-0.07301123664161874,774.9154947932693,-2432.8341584071636,1,0.2573442652217116,treatment,0.41424807982056183,-3.1394831755896058,-56.57753856760846,-0.10951805829000394,Low,266.43927317034843
1931,FL,34,1.0361399057024498,0.39213219689369005,0.4280926868866202,0.1797751162196897,16224.285444839967,27144.42755816575,39129.51515317927,25016.90875617272,0.45364567185522325,21742.780054805095,0.0615134749615332,3274.1287013676265,6847.703152342099,1,0.7854763758052554,treatment,0.32808579081368094,2.0914581486921286,201.4030338924147,-0.059766465004089164,Low,-409.2630108128451
1932,NY,190,0.897431987167597,0.5336843059186345,0.4032675358385606,0.06304815824280507,15520.338657524573,23079.467238944904,40242.017067020104,20127.3461060304,0.45660124483146614,21757.72819188544,-0.07708306108716834,-1630.382085855039,23878.21996468389,0,0.2641085304960262,control,0.5336843059186345,-14.645781606561984,125.6748419193889,0.013290400464555652,High,317.35110571139677
1933,TX,178,0.6731455674170137,0.4855352599987605,0.300922595477848,0.2135421445233914,17360.05387791546,24057.810129620168,38776.185512459415,23948.80674969218,0.45981866948023653,21705.387221891568,-0.025716590518523985,2243.419527800612,-10269.37204167216,1,0.5881730069691382,treatment,0.519313523876047,-4.577553112297269,-57.69310135770877,0.030219445714130044,High,-310.3347309315167
1934,TX,64,0.7005892114398884,0.5600498034874498,0.3071141768860674,0.13283601962648284,14834.842476936985,22763.697190648112,41824.317805125276,20855.080640391287,0.45981866948023653,21705.387221891568,-0.10023113400721329,-850.306581500281,5454.540346724486,0,0.3649940934040825,treatment,0.5150043003708938,-6.41479257646165,85.2271929175701,-0.04209848058301624,Low,-229.62786087585945
1935,FL,27,0.9923179976332851,0.5401742409723118,0.387771391165792,0.07205436786189619,16104.360901132783,20210.487783861303,33142.08758004227,18924.242060404267,0.45364567185522325,21742.780054805095,-0.08652856911708856,-2818.5379944008273,6584.8696107566075,0,0.24478441530218395,control,0.5401742409723118,-2.336271366161391,243.88405965765216,-0.0784750862759847,Low,-516.7482108202346
1936,TX,90,0.47456860083885044,0.43603455597822854,0.4645352550106469,0.0994301890111246,14782.875187448153,26150.968409716286,39797.6580486615,22550.97985940197,0.45981866948023653,21705.387221891568,0.023784113502007986,845.5926375104027,1810.0504140308744,1,0.4875995675941672,control,0.43603455597822854,2.140570215180719,20.111671267009715,-0.004359890090259055,High,-7.89162086300251
1937,CA,127,0.7695344175756104,0.33582205055825554,0.5416901433368101,0.12248780610493444,12377.652094688765,25497.423853292716,44809.61507133715,23457.023131839294,0.4558528601520902,21816.517242385336,0.12003080959383466,1640.505889453958,25007.728756935772,1,0.7318268707312937,control,0.33582205055825554,15.243912818417002,196.9112500546124,0.02240584691596631,High,560.3193422439114
1938,CA,134,1.0268566152281955,0.5579709888516164,0.3021275085496449,0.13990150259873865,16488.748738334176,23175.216524234158,31395.392243323055,20594.37641653727,0.4558528601520902,21816.517242385336,-0.10211812869952624,-1222.140825848066,16723.566375148344,0,0.40970383949673544,treatment,0.5089023994655771,-13.683829245736517,124.8027341428981,-0.04249342031309833,Low,-710.6415351131768
1939,TX,122,1.0201610358130633,0.45750298033001824,0.29301774095831257,0.24947927871166922,9500.350254167479,27416.06403844142,33301.32908514217,20687.823266274405,0.45981866948023653,21705.387221891568,0.002315689150218292,-1017.5639556171627,-287.4761410244563,0,0.613401090183963,treatment,0.4483591810569558,0.2825140763266316,-2.356361811675871,-0.011009140820585461,Medium,3.1648653190967244
1940,TX,144,0.709181873988751,0.5033158461984042,0.3758531448827495,0.12083100891884624,16098.689251624597,23981.012291341573,32925.798634992454,21094.521759064097,0.45981866948023653,21705.387221891568,-0.04349717671816766,-610.8654628274708,3826.2129102189756,0,0.3213361517081194,treatment,0.4968830974433706,-6.263593447416143,26.570922987631775,-0.003015372921029047,High,-11.537458799566043
1941,FL,76,0.629841006862409,0.2935592735862746,0.561242260771798,0.1451984656419274,17174.634552146974,28698.24964848887,45777.769167053906,27795.305599715906,0.45364567185522325,21742.780054805095,0.16008639826894866,6052.525544910812,73638.45313358391,1,0.7857445208667069,control,0.2935592735862746,12.166566268440098,968.9270149155777,0.010886153422142941,High,801.6394985814771
1942,CA,49,0.674646263084195,0.3491798626440795,0.5756633818693538,0.07515675548656657,16175.98331810478,24536.298314540945,29682.567425701585,22003.821561679695,0.4558528601520902,21816.517242385336,0.10667299750801068,187.30431929435872,979.0353460810115,1,0.691642532109411,control,0.3491798626440795,5.226976877892524,19.980313185326764,-0.01085474780694684,Medium,-10.6271817757963
1943,CA,165,0.933744352358539,0.49619257981381854,0.360962318761314,0.14284510142486753,13421.548552180786,21115.790524651897,35551.58984282092,19360.04796837258,0.4558528601520902,21816.517242385336,-0.040339719661728335,-2456.4692740127575,16350.391508768455,0,0.4579005112664293,control,0.49619257981381854,-6.656053744185176,99.09328187132397,0.0029926785795835187,High,48.931466436095604
1944,NY,133,1.6389391429249796,0.44158674807019493,0.3844136478374451,0.17399960409235996,18092.685027880096,29567.5991150245,37460.71924083438,25873.828895841893,0.45660124483146614,21757.72819188544,0.015014496761271201,4116.100703956454,8219.557031586497,1,0.7316952363161643,control,0.44158674807019493,1.9969280692490696,61.801180688620285,-0.0479414495746866,Low,-394.05747895606476
1945,FL,136,1.3181017258201815,0.4893054199173021,0.4172715477522454,0.09342303233045239,18629.20944516445,26096.281341129517,32253.65543565687,23017.843150625362,0.45364567185522325,21742.780054805095,-0.03565974806207883,1275.0630958202673,-6183.706311387882,1,0.3387640125825923,treatment,0.45227654300788434,-4.849725736442721,-45.468428760205015,-0.03820793291638752,Medium,236.26663592015032
1946,NY,186,1.0642583211652723,0.5348238559747774,0.3721936595626835,0.09298248446253883,16331.149473936748,22159.97615279681,30042.688624636125,19775.534782535673,0.45660124483146614,21757.72819188544,-0.0782226111433113,-1982.1934093497657,28839.736034294627,0,0.23881439530076132,control,0.5348238559747774,-14.549405672655903,155.05234427040122,-0.007401602118599082,Medium,-213.4602513312734
1947,CA,79,1.1661672296031107,0.3581740969596274,0.43941588918416175,0.20241001385621094,18709.604531313253,23793.11272388833,30900.861288075434,23411.01125298946,0.4558528601520902,21816.517242385336,0.09767876319246283,1594.494010604125,12304.108027014448,1,0.8652794865832136,control,0.3581740969596274,7.716622292204563,155.74820287360063,-0.03569804306950025,Medium,-439.23257828014556
1948,FL,117,1.3047594621640424,0.5767817040052263,0.2655879367916778,0.15763035920309576,19239.84889501456,22511.394146618557,33747.79387369753,22395.62442679722,0.45364567185522325,21742.780054805095,-0.12313603215000307,652.844371992127,-9405.47387269282,1,0.3432541231352125,control,0.5767817040052263,-14.40691576155036,-80.3886655785711,-0.06360151452028129,Low,598.2023830841987
1949,TX,190,1.2026855952786972,0.505471243309213,0.31946510020874697,0.17506365648203992,13716.804565219581,27973.666548530695,32326.482401887817,21529.25265542026,0.45981866948023653,21705.387221891568,-0.04565257382897647,-176.13456647130806,1527.7892969365694,0,0.46127676533081163,control,0.505471243309213,-8.67398902750553,8.040996299666155,-0.014434361668955342,Medium,-22.052663265941447
1950,FL,145,0.9075370079718229,0.5140983893712968,0.3531054450669661,0.13279616556173704,13178.078290203619,18753.4540714959,42216.464766552985,19002.96021503141,0.45364567185522325,21742.780054805095,-0.06045271751607356,-2739.819839773685,24016.285448722014,0,0.3815123728214597,treatment,0.5286913388020882,-8.765644039830667,165.6295548187725,0.012162657950806732,High,292.1018651617428
1951,TX,192,0.7463235380285385,0.3202518927839788,0.41384686300352436,0.2659012442124967,16486.37516312413,25834.88813826625,32370.012467575834,24578.706853508174,0.45981866948023653,21705.387221891568,0.13956677669625772,2873.319631616607,76995.83220533922,1,0.9005366760590685,control,0.3202518927839788,26.796821125681483,401.01995940280847,0.060957486848867926,High,4693.472429074607
1952,TX,170,0.9624177487823387,0.3703245069055161,0.5553378585489995,0.07433763454548432,8718.212417001996,19846.086500244783,32320.743739430494,16652.498528387994,0.45981866948023653,21705.387221891568,0.08949416257472043,-5052.888693503573,-76874.68717542384,0,0.5625393517035152,control,0.3703245069055161,15.214007637702473,-452.2040422083755,0.027329659158944253,High,-2100.9589984547965
1953,FL,113,1.3012725000735763,0.5761327152793069,0.30973355926903196,0.11413372545166134,14556.944080617986,19343.983643578715,36972.379782257216,18598.008067065744,0.45364567185522325,21742.780054805095,-0.12248704342408362,-3144.77198773935,43526.90200138109,0,0.13829349268756055,treatment,0.5273775076787243,-13.84103590692145,385.1938230210715,-0.057119655949149584,Low,-2486.2416668512383
1954,TX,153,0.9188826473667278,0.6382788321923678,0.3056186821926973,0.05610248561493496,13681.87159652139,26231.649192216366,36451.74766406022,18794.764731662075,0.45981866948023653,21705.387221891568,-0.17846016271213128,-2910.6224902294925,79472.81496959143,0,0.10916877734692504,control,0.6382788321923678,-27.304404894956086,519.430163199944,-0.021249668117535037,Medium,-1688.7709424700884
1955,NY,141,0.6685973112587051,0.47444834756593257,0.4611249098454977,0.06442674258856955,14621.759502493584,21368.499894745437,19064.145980957623,18019.05804774864,0.45660124483146614,21757.72819188544,-0.017847102734466436,-3738.6701441367986,9408.144651529556,0,0.3020500548109467,treatment,0.4936874250059698,-2.5164414855597674,66.72443015269188,0.015572489247551058,High,146.508231425349
1956,CA,127,0.48296560216770323,0.49426113108748565,0.33275359884157996,0.17298527007093437,12545.521918591023,27091.793635481692,30654.017948227138,20518.349258378927,0.4558528601520902,21816.517242385336,-0.03840827093539545,-1298.1679840064098,6332.2692314705355,0,0.48765081298396845,control,0.49426113108748565,-4.877850408795222,49.860387649374296,0.03202404996906505,High,202.78490628618556
